movieId,genres,numVotes,primaryTitle,startYear,actors,directors,averageRating
8462,"drama,romance",1564,hum aapke dil mein rehte hain,1999,"Anil Kapoor,Kajol,Anupam Kher",['Satish Kaushik'],5.7
8463,"comedy,drama,musical",19669,hum aapke hain koun...!,1994,"Madhuri Dixit,Salman Khan,Mohnish Bahl",['Sooraj R. Barjatya'],7.5
8464,"action,crime,drama",37,hum bhi insaan hain,1989,"Sanjay Dutt,Jackie Shroff,Neelam Kothari",['Manivannan'],5.8
8465,drama,286,hum chaar,2019,"Prit Kamani,Simran Sharma,Anshuman Malhotra",['Abhishek Dixit'],5.7
8466,"comedy,drama,musical",17490,hum dil de chuke sanam,1999,"Aishwarya Rai Bachchan,Salman Khan,Ajay Devgn",['Sanjay Leela Bhansali'],7.5
8467,"comedy,family,musical",56,hum dono,1985,"Rajesh Khanna,Hema Malini,Reena Roy",['B.S. Glaad'],6.6
8468,"drama,musical,romance",394,hum dono,1961,"Dev Anand,Nanda,Sadhana",['Amarjeet'],7.5
8469,"action,comedy,thriller",192,hum dono,1995,"Rishi Kapoor,Nana Patekar,Pooja Bhatt",['Shafi Inamdar'],6.3
8470,drama,28,hum ek hain,1946,"Durga Khote,Kamala Kotnis,Dev Anand",['P.L. Santoshi'],7.1
8471,comedy,10,hum hai teen khurafaati,2014,"Muntazir Ahmad,Manoj Bakshi,Sheet Chhabra",['Sudhish Kumar Sharma'],6.2
8472,"action,crime,drama",586,hum hain bemisaal,1994,"Deepak Bahry,Akshay Kumar,Sunil Shetty",['Deepak Bahry'],4.8
8473,"action,comedy,crime",177,hum hain kamaal ke,1993,"Sheeba,Sujoy Mukherjee,Kader Khan",['Vijay Reddy'],5.5
8474,"comedy,drama,romance",5476,hum hain rahi pyar ke,1993,"Aamir Khan,Juhi Chawla,Sharokh Bharucha",['Mahesh Bhatt'],7.4
8475,"drama,musical,romance",399,hum ho gaye aap ke,2001,"Sunil Kumar Agrawal,Fardeen Khan,Reema Sen",['Ahathian'],4.2
8476,"horror,drama,mystery",322,hum kaun hai?,2004,"Amitabh Bachchan,Dimple Kapadia,Dharmendra",['Ravi Sharma Shankar'],3.6
8477,"action,comedy,drama",1351,hum kisi se kum nahin,2002,"Amitabh Bachchan,Sanjay Dutt,Asad Aleem",['David Dhawan'],4.4
8478,"action,comedy,drama",477,hum kisise kum naheen,1977,"Rishi Kapoor,Tariq,Kaajal Kiran",['Nasir Hussain'],7.2
8479,drama,15,hum log,1951,"Nutan,Shyama,Durga Khote",['Zia Sarhadi'],6.5
8480,"comedy,crime,drama",11,hum nahin sudhrenge,1980,"Asrani,Yogeeta Bali,Rita Bhaduri",['Asrani'],5.6
8481,"drama,thriller",69,hum naujawan,1985,"Dev Anand,Bunty Behl,Richa Sharma",['Dev Anand'],5.3
8482,"action,drama",189,hum paanch,1980,"Sanjeev Kumar,Shabana Azmi,Mithun Chakraborty",['Bapu'],6.5
8483,"musical,romance",46,hum pyar tumhi se kar baithe,2002,"Jugal Hansraj,Tina Rana,Sachin Khedekar",['Mohan Singh Rathor'],5.7
8484,"drama,musical",7359,hum saath-saath hain: we stand united,1999,"Mohnish Bahl,Salman Khan,Saif Ali Khan",['Sooraj R. Barjatya'],6.3
8485,"action,drama,romance",37,hum sab chor hain,1995,"Jeetendra,Dharmendra,Kamal Sadanah",['Ambrish Sangal'],3.5
8486,action,47,hum se hai zamana,1983,"Mithun Chakraborty,Zeenat Aman,Danny Denzongpa",['Deepak Bahry'],6
8487,"action,crime,drama",48,hum se na takrana,1990,"Dharmendra,Mithun Chakraborty,Anita Raj",['Deepak Bahry'],4.5
8488,drama,19,hum to chale pardes,1988,"Shashi Kapoor,Mandakini,Rajiv Kapoor",['Ravindra Peepat'],5.8
8489,"action,comedy,romance",384,hum to mohabbat karega,2000,"Karisma Kapoor,Bobby Deol,Rohit Roy",['Kundan Shah'],2.7
8490,"comedy,drama,romance",13486,hum tum,2004,"Saif Ali Khan,Rani Mukerji,Kirron Kher",['Kunal Kohli'],7
8491,"comedy,drama,fantasy",673,hum tum aur ghost,2010,"Arshad Warsi,Dia Mirza,Boman Irani",['Kabeer Kaushik'],4.7
8492,drama,42,hum tum aur mom: mother never misguides,2005,"Raj Vasudeva,Krishna Abhishek,Mohnish Bahl",['Ashok Nanda'],4.6
8493,drama,10,hum tum aur woh,1971,"Ashok Kumar,Vinod Khanna,Bharti",['Shiv Kumar'],5.9
8494,"drama,war",18,hum tum dushman dushman,2015,"Mashaal Durrani,Sohini Pal,Mukesh Rishi",['Iqbal Durrani'],6.4
8495,"comedy,drama,romance",488,hum tum pe marte hain,1999,"Govinda,Urmila Matondkar,Dimple Kapadia","[""Nabh Kumar 'Raju'""]",5.3
8496,"comedy,crime,drama",291,hum tum shabana,2011,"Tusshar Kapoor,Shreyas Talpade,Minissha Lamba",['Sagar Ballary'],3.6
8497,"drama,romance",6610,hum tumhare hain sanam,2002,"Shah Rukh Khan,Madhuri Dixit,Salman Khan",['K.S. Adiyaman'],5.4
8498,"drama,history",46,humayun,1945,"Ashok Kumar,Veena,Nargis",['Mehboob Khan'],7.5
8499,"action,drama,romance",115,hume tumse pyaar kitna,2019,"Karanvir Bohra,Priya Banerjee,Mahesh Balraj",['Lalit Mohan'],4.9
8500,drama,27,humein tumse pyar ho gaya chupke chupke,2003,"Meghna Desai,Siddharth Dhawan,Dinesh Hingoo",['Pramod Mandloi'],1.7
8501,"musical,drama,family",26,humkadam,1980,"Rakhee Gulzar,Parikshit Sahni,Biswajit Chatterjee",['Anil Ganguly'],6.7
8502,"drama,romance",3977,humko deewana kar gaye,2006,"Akshay Kumar,Katrina Kaif,Bipasha Basu",['Raj Kanwar'],5.2
8503,"drama,romance",552,humko tumse pyaar hai,2006,"Arjun Rampal,Ameesha Patel,Bobby Deol",['Bunty Soorma'],4.8
8504,drama,51,humne jeena seekh liya,2007,"Omkar Bhatkar,Siddharth Chandekar,Gaurav Chopra",['Milind Ukey'],6.9
8505,"comedy,drama,romance",11840,humpty sharma ki dulhania,2014,"Varun Dhawan,Alia Bhatt,Ashutosh Rana",['Shashank Khaitan'],6
8506,"action,musical,romance",3207,humraaz,2002,"Mastan Alibhai Burmawalla,Bobby Deol,Akshaye Khanna",['Abbas Alibhai Burmawalla'],6.4
8507,comedy,9,humse na jeeta koi,1983,"Amjad Khan,Randhir Kapoor,Raj Kiran",['Shibu Mitra'],5.3
8508,"thriller,mystery,family",38,humshakal,1974,"Rajesh Khanna,Tanuja,Moushumi Chatterjee",['Jambulingam'],6.1
8509,"comedy,drama,romance",7840,humshakals,2014,"Saif Ali Khan,Riteish Deshmukh,Ram Kapoor",['Sajid Khan'],1.8
8510,"comedy,drama,romance",13768,hungama,2003,"Akshaye Khanna,Aftab Shivdasani,Rimi Sen",['Priyadarshan'],7.5
8511,"comedy,romance",5798,hunterrr,2015,"Gulshan Devaiah,Radhika Apte,Sai Tamhankar",['Harshavardhan Kulkarni'],7
8512,"comedy,drama,romance",7441,husband material,2018,"Taapsee Pannu,Abhishek Bachchan,Vicky Kaushal",['Anurag Kashyap'],6.9
8513,"comedy,drama,romance",903,hyderabad blues,1998,"Nagesh Kukunoor,Rajshri Nair,Vikram Inamdar",['Nagesh Kukunoor'],7.2
8514,comedy,118,hyderabad nawabs,2006,"Masti Ali,Chitram Basha,Vandana Gupta",['Lakshmikanth Chenna'],6.8
8515,comedy,27,hyderabad nawabs 2,2019,"Gullu Dada,Farha Khan,Aziz Naser",['Mama'],5.2
8516,"action,crime,drama",526,i - proud to be an indian,2004,"Sohail Khan,Tim Lawrence,Mona Ambegaonkar",['Puneet Sira'],6.1
8517,drama,948,i am,2010,"Juhi Chawla,Rahul Bose,Radhika Apte",['Onir'],6.8
8518,"comedy,romance",1185,i am 24,2010,"Rajat Kapoor,Ranvir Shorey,Neha Dhupia",['Saurabh Shukla'],6
8519,romance,897,"i am alone, so are you...",2019,"Anshuman Jha,Zareen Khan,Ravi Khanvilkar",['Harish Vyas'],6.5
8520,"comedy,drama,family",3895,i am kalam,2010,"Nilamadhab Panda,Gulshan Grover,Harsh Mayar",['Nila Madhab Panda'],8
8521,"drama,romance",23,i am mr mother,2015,"Mehul Adwani,Dheeraj Bishnoi,Munmun Guha",['I.A. Siddique'],5.7
8522,"drama,family",12,i am not blind,2020,"Vinay Ambast,Amit Ghosh,Shikha Itkan",['Govind Mishra'],7.2
8523,documentary,17,i am offended,2015,"Tanmay Bhat,Cyrus Broacha,Vir Das",['Jaideep Varma'],8.6
8524,"drama,family,romance",11,i am roshni,2018,"Suresh Thomas,Ankita Parihar,Yash Rajpara",['Manoj J. Bhatia'],5.4
8525,drama,700,i did not kill gandhi,2005,"Anupam Kher,Urmila Matondkar,Parvin Dabas",['Jahnu Barua'],7.3
8526,romance,25,i don't luv u,2013,"Jass Bhatia,Ruslaan Mumtaz,Chetna Pande",['Amit Kasaria'],6
8527,"comedy,drama,romance",7675,i hate luv storys,2010,"Imran Khan,Sonam Kapoor,Sammir Dattani",['Punit Malhotra'],5.6
8528,horror,20,i know you,2020,"Agast Anand,Nishant Bhardwaj,Muzahid Khan",['Jayveer Panghaal'],3.5
8529,"comedy,romance",648,i love ny,2015,"Vinay Sapru,Sunny Deol,Kangana Ranaut",['Radhika Rao'],3.4
8530,"comedy,drama,fantasy",1119,i see you,2006,"Arjun Rampal,Vipasha Agarwal,Chunky Panday",['Vivek b Agrawal'],4.1
8531,"comedy,drama,musical",1824,"i, me aur main",2013,"John Abraham,Chitrangda Singh,Prachi Desai",['Kapil Sharma'],4.6
8532,drama,152,i.d.,2012,"Geetanjali Thapa,Murari Kumar,Shashi Sharma",['Kamal K.M.'],6.9
8533,"action,thriller",115,idam jagath,2018,"Sumanth,Anju Kurian,Darbha Appaji Ambarisha",['Anil Srikantam'],5.4
8534,"comedy,drama,sci-fi",63,identity card,2014,"Tia Bajpai,Furqan Merchant,Raghuvir Yadav",['Rahat Kazmi'],5.9
8535,"comedy,drama",38,idiot box,2010,"Sushant Singh,Hrishitaa Bhatt,Milind Gunaji",['Sunanda Mitra'],4.5
8536,drama,117,iii smoking barrels,2017,"Subrat Dutta,Indraneil Sengupta,Mandakini Goswami",['Sanjib Dey'],6.5
8537,"action,comedy",631,ikke pe ikka,1994,"Akshay Kumar,Shanti Priya,Prithvi",['Raj N. Sippy'],3.6
8538,"action,drama",147,ilaaka,1989,"Mithun Chakraborty,Sanjay Dutt,Madhuri Dixit",['Aziz Sejawal'],4.7
8539,"drama,family",95,ilzaam,1986,"Shashi Kapoor,Shatrughan Sinha,Raj Kiran",['Shibu Mitra'],6
8540,"drama,family,romance",7,ilzam,1954,"Kishore Kumar,Meena Kumari,Jagdish Kanwal",['R.C. Talwar'],6.1
8541,action,36,i'm in love,2007,"Bobby Darling,Anil Dhawan,Kiran Juneja",['Tom Alter'],9.2
8542,romance,27,imaan,1974,"Sanjeev Kumar,Leena Chandavarkar,Johnny Walker",['B. Padmanabham'],7.4
8543,"action,crime,drama",62,imaandaar,1987,"Vikas Anand,Birbal,Chandrashekhar",['Sushil Malik'],5.4
8544,"action,drama",177,immaan dharam,1977,"Shashi Kapoor,Sanjeev Kumar,Amitabh Bachchan",['Desh Mukherjee'],5.7
8545,"action,drama,romance",338,imtihaan,1994,"Sunny Deol,Saif Ali Khan,Raveena Tandon",['Harry Baweja'],5.3
8546,"family,drama",63,imtihan,1974,"Vinod Khanna,Tanuja,Deven Verma",['Madan Sinha'],7.4
8547,"comedy,drama",348,in custody,1994,"Shashi Kapoor,Shabana Azmi,Om Puri",['Ismail Merchant'],7.1
8548,drama,7,in the name of tai,2012,"Parag Ajgaonkar,Asrani,Babita",['Ujjwal V. Thengdi'],5.9
8549,"drama,thriller",577,in the shadows,2017,"Manoj Bajpayee,Ranvir Shorey,Neeraj Kabi",['Dipesh Jain'],7.1
8550,"action,drama,romance",17628,in your name,2003,"Salman Khan,Bhoomika Chawla,Sachin Khedekar",['Satish Kaushik'],7.1
8551,"action,crime,drama",2213,indian,2001,"Sunny Deol,Shilpa Shetty Kundra,Raj Babbar",['N. Maharajan'],5.4
8552,"documentary,biography,crime",1998,india's daughter,2015,"Asha Devi,Badri Singh,Satendra",['Leslee Udwin'],8.2
8553,"action,crime,drama",21,india's daughter,2015,"Omkar Das Manikpuri,Amann Grewal,Vishal Om Prakash",['Rupesh Paul'],6.9
8554,"action,adventure,thriller",1991,india's most wanted,2019,"Arjun Kapoor,Sudev Nair,Rajesh Sharma",['Raj Kumar Gupta'],4.5
8555,drama,218,indira,1996,"Anuradha Hasan,Arvind Swamy,Nassar",['Suhasini'],7
8556,"comedy,drama",5032,indoo ki jawani,2020,"Kiara Advani,Aditya Seal,Mushtaq Khan",['Abir Sengupta'],3
8557,drama,57,indrani,1958,"Suchitra Sen,Uttam Kumar,Biman Bannerjee",['Niren Lahiri'],7.3
8558,"musical,romance",12,indrasabha,1932,"Nissar,Jehanara Kajjan,Abdul Rehman Kabuli",['J.J. Madan'],6
8559,"comedy,drama",293,indrudu chandrudu,1989,"Kamal Haasan,Vijayshanti,Charan Raj",['Suresh Krishna'],7.2
8560,"drama,thriller",1446,indu sarkar,2017,"Kirti Kulhari,Tota Roy Chowdhury,Neil Nitin Mukesh",['Madhur Bhandarkar'],6
8561,"mystery,thriller",189,inkaar,1977,"Vinod Khanna,Vidya Sinha,Shreeram Lagoo",['Raj N. Sippy'],6.9
8562,"drama,romance,thriller",2491,inkaar,2013,"Arjun Rampal,Chitrangda Singh,Vipin Sharma",['Sudhir Mishra'],6
8563,"action,drama,thriller",271,inquilaab,1984,"Amitabh Bachchan,C.S. Dubey,Utpal Dutt",['Rama Rao Tatineni'],5.8
8564,drama,38,inquilab,1935,"Durga Khote,Prithviraj Kapoor,Syed Mohammed",['Debaki Bose'],7.4
8565,"action,adventure,drama",6,insaaf,1966,"Prithviraj Kapoor,Dara Singh,Azaad Irani",['Radhakant'],5.7
8566,"action,drama",43,insaaf apne lahoo se,1994,"Shatrughan Sinha,Sanjay Dutt,Shekhar Suman",['Latif Khan'],4.7
8567,"action,drama",28,insaaf ki awaaz,1986,"Rekha,Anil Kapoor,Richa Sharma",['D. Rama Naidu'],4.8
8568,"action,comedy,drama",864,insaaf: the final justice,1997,"Akshay Kumar,Shilpa Shetty Kundra,Paresh Rawal",['Dayal Nihalani'],4.2
8569,"action,drama",92,insaaf: the justice,2004,"Dino Morea,Namrata Shirodkar,Sanjay Suri",['Shrey Srivastava'],3.9
8570,"action,drama,family",29,insaan,1982,"Jeetendra,Vinod Khanna,Reena Roy",['Narendra Bedi'],5.4
8571,"drama,family,musical",38,insaan jaag utha,1959,"Sunil Dutt,Madhubala,Nasir Hussain",['Shakti Samanta'],6.8
8572,"drama,family",13,insaaniyat,1974,"Shashi Kapoor,Madhu,Sujit Kumar",['Prayag Raj'],6.5
8573,"crime,drama",231,insaf ka tarazu,1980,"Zeenat Aman,Raj Babbar,Deepak Parashar",['B.R. Chopra'],6.4
8574,"action,crime,drama",1295,insan,2005,"Akshay Kumar,Ajay Devgn,Tusshar Kapoor",['K. Subhash'],4.6
8575,"action,crime,drama",262,insaniyat,1994,"Tom Alter,Sadashiv Amrapurkar,Mahesh Anand",['Tony Juneja'],3
8576,"action,drama,romance",79,insaniyat,1955,"Dilip Kumar,Dev Anand,Bina Rai",['S.S. Vasan'],7.4
8577,action,52,insaniyat ke dushman,1987,"Dharmendra,Shatrughan Sinha,Anita Raj",['Rajkumar Kohli'],4.6
8578,documentary,131,"inshallah, kashmir",2012,"Omar Abdullah,Bashir Baba,Wajahat Habibullah",['Ashvin Kumar'],6.8
8579,"action,drama,thriller",342,inspector balram,1991,"Mammootty,Murali,Kiran Kumar",['I.V. Sasi'],6.9
8580,"action,drama",29,inspector dhanush,1991,"Tulsi Ramsay,Vishnuvardhan,Sangeeta Bijlani",['Shyam Ramsay'],6.2
8581,action,32,inspector gullu,2018,"Habib Al Aidroos,Adnan Sajid Khan,R.K. Mama",['Aziz Naser'],6.8
8582,"drama,thriller",48,intaquam,1969,"Ashok Kumar,Sadhana,Sanjay Khan",['R.K. Nayyar'],6.8
8583,"action,drama,thriller",153,inteha,2003,"Ashmit Patel,Vidya Malvade,Nauheed Cyrusi",['Vikram Bhatt'],5.1
8584,"drama,family,musical",30,inteha pyar ki,1992,"Vikas Anand,Aparajita,Asrani",['J.K. Bihari'],3.8
8585,"comedy,crime",10,inteqam,2001,"Akshay Anand,Tinnu Anand,Pooja Dadwal",['Aslam Azmi'],2.6
8586,"action,thriller",85,inteqam: the perfect game,2004,"Manoj Bajpayee,Isha Koppikar,Nethra Raghuraman",['Pankaj Parashar'],5
8587,"action,crime",62,international crook,1974,"Dharmendra,Saira Banu,Feroz Khan",['Pachhi'],6.5
8588,"action,crime,drama",2082,international khiladi,1999,"Akshay Kumar,Twinkle Khanna,Rajat Bedi",['Umesh Mehra'],4.8
8589,drama,5,intezar,1973,"Rinku Jaiswal,Padmini Kapila,Baldev Khosa",['Mohan Singh Kavia'],5.8
8590,"drama,sport",16185,iqbal,2005,"Shreyas Talpade,Naseeruddin Shah,Shweta Basu Prasad",['Nagesh Kukunoor'],8.1
8591,"comedy,romance",41,iqraar: by chance,2006,"Amarjeet,Shilpa Anand,Deepa Bakshi",['K. Ravi Shankar'],4.7
8592,"drama,mystery,thriller",1284,irada,2017,"Naseeruddin Shah,Arshad Warsi,Divya Dutta",['Aparnaa Singh'],6.3
8593,"crime,thriller",279,is raat ki subah nahin,1996,"Murad Ali,Tara Deshpande,Kishore Kadam",['Sudhir Mishra'],6.7
8594,comedy,38,is she raju?,2019,"Aditi Bhagat,Ansh Gupta,Amit Behl",['Rahul Kumar Shukla'],5
8595,drama,10,ishaara,1964,"Joy Mukherjee,Vyjayanthimala,Jayant",['K. Amarnath'],5.4
8596,crime,7,ishaara,2008,"Angeilla Dobson,Milind Gunaji,Mohan Joshi",['Dharam'],4.7
8597,"action,drama,romance",7145,ishaqzaade,2012,"Arjun Kapoor,Parineeti Chopra,Gauahar Khan",['Habib Faisal'],6.5
8598,romance,143,ishk actually,2013,"Neha Ahuja,Raayo S. Bakhirta,Neha Ghelot",['Anish Khanna'],2.6
8599,"drama,romance",59,ishk ishk ishk,1974,"Dev Anand,Zeenat Aman,Shabana Azmi",['Dev Anand'],7.3
8600,"comedy,romance",751,ishkq in paris,2013,"Preity Zinta,Isabelle Adjani,Gaurav Chanana",['Prem Soni'],3.8
8601,"action,comedy,drama",10128,ishq,1997,"Aamir Khan,Ajay Devgn,Juhi Chawla",['Indra Kumar'],6.9
8602,romance,96,ishq forever,2016,"Krishna Chaturvedi,Ruhi Singh,Javed Jaffrey",['Sameer Sippy'],4
8603,romance,151,ishq hai tumse,2004,"Dino Morea,Bipasha Basu,Beena Banerjee",['G. Krishna'],3.1
8604,"comedy,drama",12,ishq ka manjan,2017,"Munesh Nehra,Asrani,Shakti Kapoor",['Ramkumar Pawadia'],5.8
8605,"music,romance",51,ishq ke parindey,2015,"Rishi Verma,Priyanka Mehta,Manjul Azad",['Shakir Khan'],6.8
8606,romance,10,ishq mein jeena ishq mein marna,1994,"Divya Dutta,Brij Gopal,Shafi Inamdar",['Mahrukh Mirza'],5.7
8607,"drama,romance,thriller",12,ishq tera,2018,"Hrishitaa Bhatt,Shahbaaz Khan,Mohit Madaan","[""Jojo D'Souza""]",5.5
8608,"comedy,romance",3937,ishq vishk,2003,"Shahid Kapoor,Amrita Rao,Shenaz Treasury",['Ken Ghosh'],6
8609,romance,151,ishqedarriyaan,2015,"Mimoh Chakraborty,Kavin Dave,Mohit Dutta",['V.K. Prakash'],4.8
8610,"comedy,romance",167,ishqeria,2018,"Manish Anand,Raj Babbar,Richa Chadha",['Prerna Wadhawan'],4.1
8611,"comedy,drama,romance",10075,ishqiya,2010,"Vidya Balan,Naseeruddin Shah,Arshad Warsi",['Abhishek Chaubey'],7.3
8612,"action,comedy,drama",604,isi ka naam zindagi,1992,"Aamir Khan,Farha Naaz,Asrani",['Kalidas'],5.7
8613,"comedy,drama,romance",391,isi life mein...!,2010,"Akshay Oberoi,Sandeepa Dhar,Mohnish Bahl",['Vidhi Kasliwal'],5.4
8614,action,18,isis,2017,"Amrityan,Moshin Bhat,Snighdadeep Chatterji",['Yuvraj Kumar'],6.4
8615,action,8,isis: enemies of humanity,2017,"Yuvraj Kumar,Manon Faure,Rasheed Naz",['Yuvraj Kumar'],7.5
8616,"action,crime,drama",45,iski topi uske sarr,1998,"Arun Bakshi,Prem Chopra,Sunny Deol",['Raju Mavani'],4.4
8617,drama,315,island city,2015,"Vinay Pathak,Amruta Subhash,Tannishtha Chatterjee",['Ruchika Oberoi'],6.7
8618,"drama,romance",439,issaq,2013,"Prateik,Amyra Dastur,Ravi Kishan",['Manish Tiwary'],4.5
8619,"drama,music",6,issi ka naam dunia hai,1962,"Ashok Kumar,Shyama,Mehmood",['Shakti Samanta'],6.7
8620,"comedy,crime,drama",719,it happens that way too: part ii,2003,"Arshad Warsi,Prashant Narayanan,Sandhya Mridul",['Shashanka Ghosh'],7.3
8621,drama,503,iti mrinalini: an unfinished letter...,2010,"Konkona Sen Sharma,Anjan Dutt,Rajat Kapoor",['Aparna Sen'],6.8
8622,"drama,family",34,itihaas,1987,"Raaj Kumar,Shabana Azmi,Rati Agnihotri",['V. Joshi'],5
8623,"action,drama,romance",292,itihaas,1997,"Ajay Devgn,Twinkle Khanna,Amrish Puri",['Raj Kanwar'],3.5
8624,"comedy,family",71,itni si baat,1981,"Sanjeev Kumar,Moushumi Chatterjee,Arun Govil",['Madhu M.'],6.9
8625,"action,comedy,drama",7875,it's entertainment,2014,"Farhad Samji,Akshay Kumar,Tamannaah Bhatia",['Sajid'],4.5
8626,comedy,9,it's rocking: dard-e-disco,2012,"Asrani,Arun Bakshi,Dinesh Hingoo",['Ashok Tyagi'],4.3
8627,"crime,mystery,thriller",985,ittefaq,1969,"Rajesh Khanna,Nanda,Sujit Kumar",['Yash Chopra'],7.4
8628,"action,comedy,drama",80,ittefaq,2001,"Sunil Shetty,Mukul Dev,Pooja Batra",['Sanjay Khanna'],4.5
8629,"crime,mystery,thriller",10842,ittefaq,2017,"Sidharth Malhotra,Sonakshi Sinha,Akshaye Khanna",['Abhay Chopra'],7.2
8630,"drama,romance",74,izzat,1968,"Dharmendra,Tanuja,Jayalalitha J",['T. Prakash Rao'],7
8631,"action,drama",43,izzat,1991,"Jackie Shroff,Sangeeta Bijlani,Gulshan Grover",['Ashok Gaekwad'],5.8
8632,"action,crime,drama",183,izzatdaar,1990,"Jasti Hemambar,Dilip Kumar,Govinda",['K. Bapaiah'],5
8633,drama,18,j.d.,2017,"Rina Charaniya,Arvind Gaur,Jaswir Kaur",['Shailendra Pandey'],5.3
8634,"comedy,fantasy",484,jaadugar,1989,"Amitabh Bachchan,Jaya Prada,Amrita Singh",['Prakash Mehra'],4.1
8635,"crime,drama,thriller",154,jaago,2004,"Sanjay Kapoor,Raveena Tandon,Manoj Bajpayee",['Mehul Kumar'],6.5
8636,"action,drama",973,jaagruti,1993,"Salman Khan,Karisma Kapoor,Ashok Saraf",['Suresh Krishna'],4.2
8637,"crime,thriller",115,jaal,1952,"Dev Anand,Geeta Bali,K.N. Singh",['Guru Dutt'],7.2
8638,"action,crime,drama",31,jaal,1967,"Biswajit Chatterjee,Mala Sinha,Sujit Kumar",['Moni Bhattacharjee'],5.8
8639,action,8,jaal saaz,1969,"Aravind Sen,Bambi,Bela Bose",['Mohammed Hussain'],6.9
8640,"action,drama,romance",459,jaal: the trap,2003,"Sunny Deol,Tabu,Reema Sen",['Guddu Dhanoa'],4.1
8641,"action,crime,drama",77,jaali note,1960,"Dev Anand,Madhubala,Kundan",['Shakti Samanta'],7.3
8642,"action,drama,romance",540,jaan,1996,"Ajay Devgn,Twinkle Khanna,Amrish Puri",['Raj Kanwar'],4.1
8643,action,48,jaan hatheli pe,1987,"Dharmendra,Jeetendra,Hema Malini",['Raghunath Jhalani'],5.6
8644,drama,7,jaan hazir hai,1975,"Urmila Bhatt,Iftekhar,Jankidas",['Manohar Nath Rangroo'],5.9
8645,action,43,jaan ki baazi,1985,"Sanjay Dutt,Anita Raj,Anuradha Patel",['Ajay Kashyap'],4.7
8646,action,5,jaan lada denge,1990,"Hemant Birje,Sahila Chaddha,Natasha",['Dilip Gulati'],6.6
8647,"action,crime,drama",106,jaan se pyaara,1992,"Govinda,Divya Bharti,Aruna Irani",['Anand'],5.3
8648,"drama,romance",147,jaan tere naam,1992,"Ronit Roy,Farheen,Sulabha Deshpande",['Deepak Balraj Vij'],5.9
8649,romance,68,jaanam,1992,"Rahul Roy,Pooja Bhatt,Paresh Rawal",['Vikram Bhatt'],4.6
8650,"drama,romance",1705,jaanam samjha karo,1999,"Salman Khan,Urmila Matondkar,Jaspal Bhatti",['Andaleeb Sultanpuri'],4.8
8651,"comedy,crime,drama",13465,jaane bhi do yaaro,1983,"Naseeruddin Shah,Ravi Baswani,Bhakti Barve",['Kundan Shah'],8.4
8652,"action,crime,sci-fi",167,jaane hoga kya,2006,"Glen Barreto,Glenn,Aftab Shivdasani",['Ankush'],2.7
8653,"comedy,drama,family",30,jaane jigar,1998,"Talat Jani,Jackie Shroff,Ayub Khan",['Arshad Khan'],3.3
8654,"comedy,drama,fantasy",570,jaane kahan se aayi hai,2010,"Priyanka Chopra Jonas,Akshay Kumar,Jacqueline Fernandez",['Milap Zaveri'],3.8
8655,drama,38,jaane kyun de yaaron,2018,"Muntazir Ahmad,Akshay Anand,Kabir Bedi",['Akshay Anand'],4.8
8656,"comedy,drama,romance",25819,jaane tu,2008,"Imran Khan,Genelia D'Souza,Manjari Fadnnis",['Abbas Tyrewala'],7.5
8657,drama,40,jaane-anjaane,1971,"Shammi Kapoor,Leena Chandavarkar,Sandhya Roy",['Shakti Samanta'],6.5
8658,"crime,drama,romance",48,jaaneman,1976,"Dev Anand,Hema Malini,Prem Nath",['Chetan Anand'],6.8
8659,"comedy,drama,musical",8218,jaan-e-mann: let's fall in love... again,2006,"Salman Khan,Akshay Kumar,Preity Zinta",['Shirish Kunder'],6.1
8660,"action,comedy,drama",70,jaani dost,1983,"Dharmendra,Jeetendra,Parveen Babi",['K. Raghavendra Rao'],5.8
8661,"action,horror,mystery",455,jaani dushman,1979,"Sunil Dutt,Sanjeev Kumar,Shatrughan Sinha",['Rajkumar Kohli'],6.1
8662,"action,fantasy,thriller",3240,jaani dushman: ek anokhi kahani,2002,"Sunny Deol,Arman Kohli,Manisha Koirala",['Rajkumar Kohli'],2.8
8663,"drama,romance",116,jaanisaar,2015,"Imran Abbas,Pernia Qureshi,Muzaffar Ali",['Muzaffar Ali'],5
8664,"action,crime,drama",2578,jaanwar,1999,"Akshay Kumar,Karisma Kapoor,Shilpa Shetty Kundra",['Suneel Darshan'],6
8665,"action,adventure,thriller",36,jaanwar aur insaan,1972,"Shashi Kapoor,Rakhee Gulzar,Shabnam",['Tapi Chanakya'],6.3
